path,duration,emotion,dataset
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_luck_neutral.wav,2.095,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_make_neutral.wav,2.11,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_match_neutral.wav,2.311,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_merge_neutral.wav,2.254,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_mess_neutral.wav,2.202,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_met_neutral.wav,1.983,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_mill_neutral.wav,2.101,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_mob_neutral.wav,2.145,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_mode_neutral.wav,1.884,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_mood_neutral.wav,2.135,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_moon_neutral.wav,1.948,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_mop_neutral.wav,1.952,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_mouse_neutral.wav,2.144,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_nag_neutral.wav,1.952,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_name_neutral.wav,2.159,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_near_neutral.wav,2.205,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_neat_neutral.wav,2.252,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_nice_neutral.wav,2.319,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_note_neutral.wav,2.171,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_numb_neutral.wav,2.176,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_pad_neutral.wav,2.212,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_page_neutral.wav,2.101,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_pain_neutral.wav,2.102,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_pass_neutral.wav,2.261,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_pearl_neutral.wav,2.2,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_peg_neutral.wav,2.043,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_perch_neutral.wav,2.208,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_phone_neutral.wav,2.152,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_pick_neutral.wav,2.197,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_pike_neutral.wav,2.259,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_pole_neutral.wav,2.143,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_pool_neutral.wav,1.879,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_puff_neutral.wav,2.033,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_rag_neutral.wav,1.811,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_raid_neutral.wav,1.886,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_rain_neutral.wav,2.257,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_raise_neutral.wav,2.084,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_rat_neutral.wav,2.127,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_reach_neutral.wav,2.005,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_read_neutral.wav,2.123,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_red_neutral.wav,1.944,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_ring_neutral.wav,2.045,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_ripe_neutral.wav,1.898,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_road_neutral.wav,2.159,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_room_neutral.wav,2.092,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_rose_neutral.wav,2.188,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_rot_neutral.wav,2.173,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_rough_neutral.wav,1.958,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_rush_neutral.wav,2.256,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_said_neutral.wav,2.053,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_sail_neutral.wav,2.017,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_search_neutral.wav,2.15,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_seize_neutral.wav,2.263,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_sell_neutral.wav,1.799,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_shack_neutral.wav,2.179,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_shall_neutral.wav,2.143,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_shawl_neutral.wav,2.28,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_sheep_neutral.wav,2.148,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_shirt_neutral.wav,2.026,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_should_neutral.wav,1.956,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_shout_neutral.wav,1.913,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_size_neutral.wav,2.081,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_soap_neutral.wav,2.106,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_soup_neutral.wav,2.187,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_sour_neutral.wav,2.026,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_south_neutral.wav,2.206,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_sub_neutral.wav,1.921,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_such_neutral.wav,2.059,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_sure_neutral.wav,1.88,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_take_neutral.wav,1.919,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_talk_neutral.wav,2.151,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_tape_neutral.wav,2.005,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_team_neutral.wav,2.223,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_tell_neutral.wav,2.253,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_thin_neutral.wav,2.207,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_third_neutral.wav,1.86,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_thought_neutral.wav,2.186,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_thumb_neutral.wav,2.11,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_time_neutral.wav,2.173,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_tip_neutral.wav,2.007,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_tire_neutral.wav,2.02,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_ton_neutral.wav,2.102,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_tool_neutral.wav,2.136,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_tough_neutral.wav,1.936,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_turn_neutral.wav,2.111,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_vine_neutral.wav,1.994,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_voice_neutral.wav,2.322,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_void_neutral.wav,2.197,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_vote_neutral.wav,2.095,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_wag_neutral.wav,2.123,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_walk_neutral.wav,2.259,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_wash_neutral.wav,2.082,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_week_neutral.wav,2.011,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_wheat_neutral.wav,2.139,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_when_neutral.wav,2.229,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_which_neutral.wav,2.021,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_whip_neutral.wav,2.067,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_white_neutral.wav,2.161,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_wife_neutral.wav,1.927,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_wire_neutral.wav,2.229,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_witch_neutral.wav,2.146,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_yearn_neutral.wav,1.899,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_yes_neutral.wav,1.98,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_young_neutral.wav,2.028,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_neutral\YAF_youth_neutral.wav,2.154,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_back_ps.wav,1.85,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_bar_ps.wav,1.789,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_base_ps.wav,1.988,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_bath_ps.wav,1.976,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_bean_ps.wav,2.257,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_beg_ps.wav,1.785,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_bite_ps.wav,1.82,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_boat_ps.wav,2.179,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_bone_ps.wav,1.876,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_book_ps.wav,1.841,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_bought_ps.wav,1.942,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_burn_ps.wav,2.209,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_cab_ps.wav,1.802,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_calm_ps.wav,1.702,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_came_ps.wav,2.188,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_cause_ps.wav,1.94,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_chain_ps.wav,1.887,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_chair_ps.wav,1.831,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_chalk_ps.wav,2.291,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_chat_ps.wav,1.921,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_check_ps.wav,1.949,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_cheek_ps.wav,1.836,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_chief_ps.wav,1.925,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_choice_ps.wav,2.419,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_cool_ps.wav,1.872,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_dab_ps.wav,1.824,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_date_ps.wav,1.85,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_dead_ps.wav,1.839,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_death_ps.wav,2.394,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_deep_ps.wav,1.928,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_dime_ps.wav,2.334,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_dip_ps.wav,1.96,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_ditch_ps.wav,1.954,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_dodge_ps.wav,1.895,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_dog_ps.wav,1.833,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_doll_ps.wav,1.836,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_door_ps.wav,2.455,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_fail_ps.wav,1.878,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_fall_ps.wav,2.309,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_far_ps.wav,1.882,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_fat_ps.wav,2.354,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_fit_ps.wav,1.926,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_five_ps.wav,1.915,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_food_ps.wav,1.83,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_gap_ps.wav,2.343,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_gas_ps.wav,2.065,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_gaze_ps.wav,2.022,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_germ_ps.wav,1.816,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_get_ps.wav,1.934,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_gin_ps.wav,1.815,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_goal_ps.wav,1.771,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_good_ps.wav,1.867,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_goose_ps.wav,2.282,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_gun_ps.wav,1.811,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_half_ps.wav,1.912,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_hall_ps.wav,1.759,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_hash_ps.wav,2.373,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_hate_ps.wav,1.903,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_have_ps.wav,1.822,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_haze_ps.wav,1.919,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_hire_ps.wav,1.76,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_hit_ps.wav,1.821,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_hole_ps.wav,1.721,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_home_ps.wav,2.135,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_hurl_ps.wav,2.163,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_hush_ps.wav,1.809,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_jail_ps.wav,2.386,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_jar_ps.wav,2.282,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_join_ps.wav,1.89,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_judge_ps.wav,2.051,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_jug_ps.wav,1.898,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_juice_ps.wav,2.03,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_keen_ps.wav,2.323,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_keep_ps.wav,1.91,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_keg_ps.wav,1.781,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_kick_ps.wav,1.972,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_kill_ps.wav,1.797,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_king_ps.wav,2.322,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_kite_ps.wav,2.278,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_knock_ps.wav,2.308,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_late_ps.wav,1.927,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_laud_ps.wav,2.333,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_lean_ps.wav,1.852,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_learn_ps.wav,1.701,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_lease_ps.wav,1.92,surprise,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/YAF_pleasant_surprised\YAF_lid_ps.wav,1.711,surprise,TESS
